### name of eos: 1D/NS/Microscopic/Bombaci/with_crust 
### link: https://compose.obspm.fr/eos/121 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
1.1974	2.0955987973943544	0.8893699999999999	1.6199000000000001
1.2031	2.105618818053362	0.90137	1.6319000000000006
1.2088	2.1156270681667766	0.9134699999999999	1.6439000000000001
1.2145	2.125714285714286	0.9256800000000001	1.6559999999999997
1.2202	2.1357892148828066	0.93799	1.6681000000000001
1.2259	2.1459335998042253	0.9503999999999999	1.6803
1.2316	2.156162715167262	0.96293	1.6925999999999999
1.2373	2.166378404590641	0.9755599999999999	1.7049
1.243	2.1766613032984714	0.98829	1.7173000000000003
1.2487	2.1869143909666056	1.0011	1.7297000000000002
1.2544	2.1973054846938775	1.0141	1.7422000000000002
1.2601	2.207681930005555	1.0270999999999997	1.7548
1.2658	2.2181229262126716	1.0403	1.7673999999999999
1.2715	2.2286276051907192	1.0535999999999999	1.7801
1.2772	2.2391168180394616	1.0670000000000002	1.7928
1.2829	2.2496687193078184	1.0805	1.8055999999999999
1.2886	2.2602824771069376	1.0940999999999999	1.8185
1.2943	2.270880012361894	1.1078	1.8314
